review_id,text,sentiment,rating,product_id,product_category,verified_purchase,helpful_votes,review_date
REV000639,It works. fair but meets basic needs.,neutral,3,PROD003,Sports & Outdoors,True,34,2024-12-26
REV000461,fantastic quality! Exceeded my expectations.,positive,5,PROD050,Electronics,True,36,2025-04-03
REV000687,Decent equipment. Could be better.,neutral,3,PROD019,Sports & Outdoors,False,5,2025-08-15
REV000776,"Not bad, not great. Just tolerable.",neutral,3,PROD059,Health & Household,True,4,2025-08-15
REV000466,Great thing! Very impressive and reliable.,positive,5,PROD078,Clothing,False,43,2025-02-08
REV000742,Average equipment. Nothing special.,neutral,3,PROD071,Home & Kitchen,False,30,2025-02-21
REV000602,Mediocre. The appliance is just reasonable.,neutral,3,PROD074,Clothing,False,11,2025-09-02
REV000322,excellent quality! Exceeded my expectations.,positive,5,PROD046,Tools & Home Improvement,True,38,2025-10-17
REV000305,This product is outstanding! Highly recommend it.,positive,4,PROD059,Toys & Games,True,39,2025-11-06
REV000722,Mediocre. The accessory is just ordinary.,neutral,3,PROD083,Electronics,True,28,2025-08-05
REV000427,"Love it! perfect purchase, will buy again.",positive,5,PROD090,Pet Supplies,False,49,2025-10-01
REV000897,Worst purchase ever. subpar experience.,negative,1,PROD092,Beauty & Personal Care,False,24,2025-06-23
REV000876,Worst thing ever. inferior experience.,negative,2,PROD006,Toys & Games,False,11,2025-11-11
REV000403,"Love it! splendid purchase, will buy again.",positive,4,PROD014,Sports & Outdoors,True,10,2025-08-02
REV000187,"Love it! exceptional purchase, will buy again.",positive,5,PROD040,Tools & Home Improvement,False,41,2025-06-01
REV000806,Decent appliance. Could be better.,neutral,3,PROD075,Sports & Outdoors,True,42,2025-05-13
REV000184,Outstanding! The tool is splendid.,positive,5,PROD087,Pet Supplies,True,50,2025-11-03
REV000474,Best gadget I've ever bought. exceptional!,positive,5,PROD060,Home & Kitchen,False,3,2025-11-04
REV000678,It works. reasonable but meets basic needs.,neutral,3,PROD018,Clothing,False,37,2025-04-21
REV000759,Average device. Nothing special.,neutral,3,PROD048,Health & Household,False,13,2025-09-09
REV000117,"Excellent accessory, wonderful value for money.",positive,5,PROD098,Tools & Home Improvement,False,29,2025-05-28
REV000017,Great item! Very awesome and reliable.,positive,4,PROD081,Clothing,True,9,2025-06-24
REV000516,Fantastic! Would definitely recommend this device.,positive,5,PROD036,Beauty & Personal Care,False,18,2025-08-03
REV000788,"Not bad, not great. Just decent.",neutral,3,PROD087,Clothing,False,45,2025-06-09
REV000084,Amazing appliance! Works perfectly.,positive,5,PROD073,Pet Supplies,False,21,2024-12-29
REV000600,Amazing thing! Works perfectly.,positive,4,PROD046,Sports & Outdoors,True,7,2025-01-24
REV000261,This product is brilliant! Highly recommend it.,positive,4,PROD053,Health & Household,False,41,2025-03-27
REV000364,Perfect! Exactly what I needed. great!,positive,5,PROD075,Electronics,True,46,2025-08-06
REV000260,Amazing item! Works perfectly.,positive,4,PROD053,Toys & Games,False,6,2025-11-28
REV000833,Acceptable quality. moderate overall.,neutral,3,PROD070,Books,True,24,2025-12-02
REV000880,Horrible! The accessory is useless.,negative,1,PROD087,Tools & Home Improvement,False,28,2025-10-28
REV000738,Works as described. okay but not amazing.,neutral,3,PROD005,Sports & Outdoors,True,42,2025-10-06
REV000677,Decent accessory. Could be better.,neutral,3,PROD066,Tools & Home Improvement,True,6,2025-01-03
REV000476,This product is terrific! Highly recommend it.,positive,5,PROD018,Books,False,26,2025-10-02
REV000097,Perfect! Exactly what I needed. awesome!,positive,5,PROD039,Pet Supplies,False,19,2025-10-02
REV000423,"Excellent product, excellent value for money.",positive,4,PROD019,Pet Supplies,True,49,2025-02-09
REV000436,Amazing equipment! Works perfectly.,positive,5,PROD090,Tools & Home Improvement,False,42,2025-05-08
REV000523,"Excellent appliance, terrific value for money.",positive,4,PROD014,Pet Supplies,True,47,2025-11-11
REV000111,Amazing accessory! Works perfectly.,positive,4,PROD017,Clothing,False,44,2025-08-20
REV000911,Poor quality. faulty and disappointing.,negative,1,PROD070,Toys & Games,False,43,2025-05-18
REV000047,Outstanding! The purchase is excellent.,positive,4,PROD095,Toys & Games,False,42,2025-04-21
REV000079,remarkable quality! Exceeded my expectations.,positive,4,PROD088,Pet Supplies,True,50,2025-09-30
REV000565,Amazing equipment! Works perfectly.,positive,5,PROD046,Toys & Games,False,50,2025-08-18
REV000049,"Excellent device, fantastic value for money.",positive,5,PROD029,Electronics,True,25,2025-06-01
REV000990,"Do not buy! bad product, broke quickly.",negative,2,PROD041,Electronics,True,31,2025-05-07
REV000303,"Love it! perfect purchase, will buy again.",positive,5,PROD063,Sports & Outdoors,True,33,2025-01-01
REV000438,This product is superb! Highly recommend it.,positive,5,PROD038,Pet Supplies,False,12,2025-02-02
REV000536,Perfect! Exactly what I needed. excellent!,positive,5,PROD084,Books,False,32,2025-01-26
REV000255,Great device! Very fantastic and reliable.,positive,5,PROD039,Clothing,True,44,2025-12-10
REV000862,Awful thing. Not worth it at all.,negative,1,PROD059,Sports & Outdoors,False,23,2025-02-22
REV000890,"Do not buy! disappointing product, broke quickly.",negative,2,PROD070,Sports & Outdoors,False,7,2024-12-27
REV000701,Decent tool. Could be better.,neutral,3,PROD014,Electronics,False,41,2025-06-30
REV000131,Amazing tool! Works perfectly.,positive,5,PROD029,Books,False,43,2025-11-17
REV000153,Perfect! Exactly what I needed. brilliant!,positive,5,PROD056,Home & Kitchen,True,41,2025-11-13
REV000308,Amazing thing! Works perfectly.,positive,4,PROD068,Clothing,False,17,2025-07-06
REV000490,Best item I've ever bought. amazing!,positive,4,PROD064,Books,True,49,2025-04-28
REV000949,Worst accessory ever. inferior experience.,negative,1,PROD098,Toys & Games,True,39,2025-05-17
REV000082,"Love it! superb purchase, will buy again.",positive,5,PROD094,Tools & Home Improvement,False,39,2025-09-16
REV000448,Outstanding! The equipment is brilliant.,positive,4,PROD071,Toys & Games,False,33,2025-08-06
REV000480,Outstanding! The equipment is great.,positive,5,PROD001,Electronics,True,46,2025-06-24
REV000298,Perfect! Exactly what I needed. brilliant!,positive,5,PROD040,Clothing,False,32,2025-08-26
REV000086,Great accessory! Very excellent and reliable.,positive,5,PROD025,Home & Kitchen,True,46,2025-07-11
REV000538,Outstanding! The item is terrific.,positive,4,PROD027,Tools & Home Improvement,False,41,2025-01-20
REV000956,"Disappointed. flimsy quality, expected better.",negative,2,PROD079,Beauty & Personal Care,True,33,2025-03-27
REV000645,It's fine. standard for the price.,neutral,3,PROD032,Electronics,True,29,2025-02-01
REV000540,Great thing! Very amazing and reliable.,positive,5,PROD030,Clothing,False,24,2025-08-02
REV000508,Perfect! Exactly what I needed. wonderful!,positive,4,PROD007,Books,False,21,2025-09-27
REV000159,exceptional quality! Exceeded my expectations.,positive,5,PROD028,Sports & Outdoors,False,14,2025-02-08
REV000731,Mediocre. The equipment is just adequate.,neutral,3,PROD071,Beauty & Personal Care,True,49,2025-03-12
REV000703,Fair purchase. acceptable performance.,neutral,3,PROD026,Tools & Home Improvement,False,35,2025-12-14
REV000664,Fair thing. basic performance.,neutral,3,PROD033,Electronics,False,14,2025-10-21
REV000230,Great purchase! Very fantastic and reliable.,positive,4,PROD081,Clothing,True,32,2025-11-08
REV000693,It's okay. Does what it's supposed to do.,neutral,3,PROD022,Toys & Games,False,39,2025-02-27
REV000475,Perfect! Exactly what I needed. awesome!,positive,4,PROD065,Home & Kitchen,False,33,2025-05-16
REV000350,Fantastic! Would definitely recommend this equipment.,positive,4,PROD024,Health & Household,True,35,2025-03-10
REV000526,"Excellent thing, splendid value for money.",positive,4,PROD070,Pet Supplies,True,49,2025-03-24
REV000042,"Excellent gadget, outstanding value for money.",positive,4,PROD065,Health & Household,False,3,2025-01-31
REV000096,outstanding quality! Exceeded my expectations.,positive,5,PROD072,Beauty & Personal Care,True,49,2025-09-08
REV000437,Amazing product! Works perfectly.,positive,5,PROD051,Pet Supplies,False,9,2025-01-11
REV000646,Fair device. satisfactory performance.,neutral,3,PROD061,Beauty & Personal Care,False,20,2025-03-06
REV000445,Great accessory! Very exceptional and reliable.,positive,4,PROD074,Pet Supplies,True,7,2025-08-01
REV000191,Fantastic! Would definitely recommend this purchase.,positive,4,PROD021,Sports & Outdoors,True,46,2025-07-27
REV000629,Fair thing. adequate performance.,neutral,3,PROD077,Health & Household,False,33,2025-11-07
REV000378,This product is terrific! Highly recommend it.,positive,5,PROD027,Tools & Home Improvement,True,47,2025-07-03
REV000831,It's okay. Does what it's supposed to do.,neutral,3,PROD086,Beauty & Personal Care,False,9,2025-12-08
REV000433,This product is fantastic! Highly recommend it.,positive,4,PROD041,Clothing,True,4,2025-06-08
REV000775,Works as described. moderate but not amazing.,neutral,3,PROD034,Toys & Games,False,11,2025-12-08
REV000093,Great purchase! Very fantastic and reliable.,positive,4,PROD082,Health & Household,True,0,2025-10-04
REV000434,Outstanding! The item is perfect.,positive,4,PROD071,Home & Kitchen,False,38,2025-10-25
REV000615,It works. moderate but meets basic needs.,neutral,3,PROD058,Toys & Games,False,23,2025-06-17
REV000577,Amazing appliance! Works perfectly.,positive,5,PROD099,Beauty & Personal Care,False,37,2025-12-06
REV000275,Great accessory! Very awesome and reliable.,positive,4,PROD026,Pet Supplies,True,10,2025-05-31
REV000488,Perfect! Exactly what I needed. remarkable!,positive,5,PROD027,Electronics,False,26,2025-11-18
REV000960,Horrible! The equipment is defective.,negative,2,PROD055,Electronics,True,10,2025-05-03
REV000907,"Disappointed. broken quality, expected better.",negative,2,PROD089,Home & Kitchen,False,32,2025-10-05
REV000457,"Love it! splendid purchase, will buy again.",positive,5,PROD073,Electronics,True,12,2025-03-27
REV000502,Outstanding! The device is impressive.,positive,4,PROD062,Toys & Games,False,9,2025-09-26
REV000205,Outstanding! The appliance is terrific.,positive,4,PROD006,Beauty & Personal Care,False,16,2024-12-23
REV000525,Great product! Very excellent and reliable.,positive,5,PROD096,Clothing,True,39,2025-07-29
REV000377,"Love it! outstanding purchase, will buy again.",positive,5,PROD083,Home & Kitchen,True,35,2025-10-18
REV000853,Very inferior. Returned it immediately.,negative,2,PROD031,Sports & Outdoors,True,38,2025-03-17
REV000099,"Love it! outstanding purchase, will buy again.",positive,4,PROD071,Home & Kitchen,True,0,2025-07-12
REV000682,Acceptable quality. acceptable overall.,neutral,3,PROD099,Toys & Games,False,27,2025-07-16
REV000368,Perfect! Exactly what I needed. excellent!,positive,5,PROD026,Sports & Outdoors,False,10,2025-05-04
REV000135,Perfect! Exactly what I needed. amazing!,positive,4,PROD097,Books,False,35,2025-06-20
REV000618,"Not bad, not great. Just reasonable.",neutral,3,PROD063,Health & Household,True,24,2025-10-25
REV000702,It's fine. standard for the price.,neutral,3,PROD091,Home & Kitchen,False,31,2025-10-16
REV000926,Complete waste. poor and unreliable.,negative,2,PROD030,Beauty & Personal Care,True,48,2025-05-24
REV000318,"Love it! impressive purchase, will buy again.",positive,5,PROD085,Beauty & Personal Care,True,49,2025-10-27
REV000944,Terrible experience. terrible product quality.,negative,2,PROD049,Home & Kitchen,False,22,2025-06-15
REV000826,Acceptable quality. standard overall.,neutral,3,PROD008,Clothing,False,11,2025-07-28
REV000754,It works. sufficient but meets basic needs.,neutral,3,PROD043,Health & Household,False,47,2025-01-12
REV000443,Fantastic! Would definitely recommend this accessory.,positive,5,PROD008,Beauty & Personal Care,False,34,2025-12-01
REV000985,Poor quality. terrible and disappointing.,negative,2,PROD018,Toys & Games,False,43,2025-04-02
REV000503,This product is impressive! Highly recommend it.,positive,4,PROD065,Health & Household,False,10,2025-01-22
REV000306,Perfect! Exactly what I needed. excellent!,positive,5,PROD069,Tools & Home Improvement,False,0,2024-12-23
REV000124,This product is excellent! Highly recommend it.,positive,5,PROD008,Clothing,False,23,2025-07-23
REV000158,"Excellent equipment, terrific value for money.",positive,5,PROD093,Electronics,False,38,2025-05-23
REV000670,Works as described. ordinary but not amazing.,neutral,3,PROD054,Home & Kitchen,False,43,2025-08-06
REV000771,Average product. Nothing special.,neutral,3,PROD012,Beauty & Personal Care,False,11,2025-12-10
REV000663,Average device. Nothing special.,neutral,3,PROD013,Electronics,False,42,2025-08-22
REV000292,Perfect! Exactly what I needed. awesome!,positive,4,PROD072,Beauty & Personal Care,False,35,2025-09-12
REV000413,Fantastic! Would definitely recommend this thing.,positive,4,PROD032,Clothing,False,26,2025-09-22
REV000799,Fair equipment. decent performance.,neutral,3,PROD070,Pet Supplies,False,2,2025-01-03
REV000398,"Excellent equipment, excellent value for money.",positive,4,PROD095,Clothing,True,13,2025-09-12
REV000167,Best thing I've ever bought. impressive!,positive,4,PROD063,Tools & Home Improvement,False,2,2025-04-06
REV000214,Perfect! Exactly what I needed. exceptional!,positive,5,PROD022,Health & Household,False,28,2025-01-05
REV000873,"Do not buy! worthless product, broke quickly.",negative,2,PROD081,Health & Household,True,40,2025-01-20
REV000022,Best tool I've ever bought. superb!,positive,4,PROD057,Tools & Home Improvement,False,7,2025-04-20
REV000092,Amazing purchase! Works perfectly.,positive,5,PROD039,Electronics,True,17,2025-01-07
REV000972,Complete waste. worthless and unreliable.,negative,2,PROD036,Home & Kitchen,False,30,2025-07-14
REV000887,Worst appliance ever. bad experience.,negative,1,PROD022,Pet Supplies,True,45,2025-09-15
REV000790,It's okay. Does what it's supposed to do.,neutral,3,PROD007,Electronics,False,7,2025-05-08
REV000246,Perfect! Exactly what I needed. brilliant!,positive,5,PROD020,Pet Supplies,True,20,2025-10-24
REV000183,Perfect! Exactly what I needed. brilliant!,positive,5,PROD079,Sports & Outdoors,False,23,2025-05-08
REV000262,"Excellent product, fantastic value for money.",positive,5,PROD099,Home & Kitchen,True,34,2025-01-03
REV000409,Amazing equipment! Works perfectly.,positive,4,PROD048,Home & Kitchen,False,4,2024-12-26
REV000095,superb quality! Exceeded my expectations.,positive,4,PROD010,Pet Supplies,True,9,2025-03-01
REV000391,Amazing accessory! Works perfectly.,positive,4,PROD001,Electronics,True,15,2025-01-07
REV000617,Mediocre. The thing is just fair.,neutral,3,PROD074,Tools & Home Improvement,True,49,2025-05-09
REV000975,Terrible device. subpar waste of money.,negative,1,PROD081,Clothing,False,36,2025-01-26
REV000561,This product is outstanding! Highly recommend it.,positive,5,PROD030,Home & Kitchen,False,23,2025-04-13
REV000073,"Excellent appliance, outstanding value for money.",positive,5,PROD042,Toys & Games,False,17,2025-07-18
REV000762,Fair tool. decent performance.,neutral,3,PROD019,Home & Kitchen,True,13,2025-01-02
REV000057,Outstanding! The thing is splendid.,positive,4,PROD078,Toys & Games,False,28,2025-07-29
REV000818,Acceptable quality. average overall.,neutral,3,PROD094,Pet Supplies,True,33,2025-06-05
REV000331,"Excellent thing, amazing value for money.",positive,5,PROD026,Pet Supplies,True,43,2025-09-22
REV000290,"Excellent equipment, impressive value for money.",positive,4,PROD068,Toys & Games,False,26,2025-03-01
REV000660,Fair equipment. moderate performance.,neutral,3,PROD025,Tools & Home Improvement,False,49,2025-09-23
REV000821,Decent product. Could be better.,neutral,3,PROD004,Pet Supplies,True,3,2025-10-15
REV000050,splendid quality! Exceeded my expectations.,positive,5,PROD045,Tools & Home Improvement,False,43,2025-09-15
REV000884,"Disappointed. poor quality, expected better.",negative,1,PROD003,Books,False,26,2025-10-07
REV000217,Amazing tool! Works perfectly.,positive,4,PROD047,Beauty & Personal Care,True,38,2025-03-03
REV000133,awesome quality! Exceeded my expectations.,positive,4,PROD042,Beauty & Personal Care,True,12,2025-02-20
REV000583,Best thing I've ever bought. fantastic!,positive,5,PROD045,Beauty & Personal Care,True,42,2025-02-13
REV000817,Decent gadget. Could be better.,neutral,3,PROD035,Home & Kitchen,False,41,2025-10-10
REV000981,Very subpar. Returned it immediately.,negative,1,PROD087,Health & Household,True,14,2025-12-15
REV000929,Horrible! The accessory is poor.,negative,2,PROD053,Clothing,False,12,2025-01-19
REV000752,Mediocre. The purchase is just okay.,neutral,3,PROD025,Toys & Games,False,43,2025-08-17
REV000750,It's fine. passable for the price.,neutral,3,PROD033,Home & Kitchen,False,19,2025-08-31
REV000971,Poor quality. flimsy and disappointing.,negative,2,PROD039,Books,True,28,2025-11-03
REV000333,"Love it! impressive purchase, will buy again.",positive,5,PROD031,Clothing,True,45,2025-07-19
REV000464,Best equipment I've ever bought. superb!,positive,5,PROD045,Health & Household,False,13,2025-08-10
REV000974,Horrible! The product is useless.,negative,2,PROD098,Electronics,True,40,2025-07-30
REV000638,Decent appliance. Could be better.,neutral,3,PROD080,Health & Household,False,44,2025-10-29
